Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	3	1	0	4	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/11-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,001291628	2023-08-04T12:32:51,147+02:00	
2	3	1	0	5	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/10-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2023-08-04T12:32:51,787+02:00	
2	3	1	0	5	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/10-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2023-08-04T12:32:52,127+02:00	
2	3	1	0	5	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/10-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2023-08-04T12:32:52,347+02:00	
2	3	1	0	6	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/9-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-08-04T12:32:52,957+02:00	
2	3	1	0	6	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/9-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-08-04T12:32:53,267+02:00	
2	3	1	0	6	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/9-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2023-08-04T12:32:53,487+02:00	
2	3	1	0	7	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/8-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2023-08-04T12:32:54,110+02:00	
2	3	1	0	7	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/8-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2023-08-04T12:32:54,407+02:00	
2	3	1	0	7	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/8-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2023-08-04T12:32:54,640+02:00	
2	3	1	0	8	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/7-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2023-08-04T12:32:55,280+02:00	
2	3	1	0	8	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/7-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2023-08-04T12:32:55,577+02:00	
2	3	1	0	8	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/7-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2023-08-04T12:32:55,810+02:00	
2	3	1	0	9	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/6-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2023-08-04T12:32:56,417+02:00	
2	3	1	0	9	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/6-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2023-08-04T12:32:56,713+02:00	
2	3	1	0	9	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/6-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2023-08-04T12:32:56,947+02:00	
2	4	1	0	1	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-34-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:57,697+02:00	
2	4	1	0	1	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-34-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:57,993+02:00	
2	4	1	0	1	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-34-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:58,227+02:00	
2	4	1	0	2	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-34-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:58,867+02:00	
2	4	1	0	2	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-34-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:59,180+02:00	
2	4	1	0	2	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-34-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:59,413+02:00	
